IDX,X,Y,TYPE,SPEED,DirType,Direction,Distance,Angle // 21.08.2020_OpenSpeedcam =>> 7 Ways v 2.0
3238,28.663958,55.556178,212,40,1,24,250,30
3239,30.2112,55.15547,210,40,1,218,100,20
3240,30.21095,55.15568,210,40,1,50,100,20
3241,28.20837,55.54188,210,30,1,1,150,20
3242,30.32574,55.28025,210,20,2,329,98,40
3243,30.31012,55.2934,210,20,1,333,150,15
3244,30.31042,55.29312,210,20,1,146,150,15
3245,27.11558,55.5783,210,30,1,279,125,20
3246,30.25032,55.14377,210,20,1,38,167,15
3247,29.144226,55.006963,210,20,1,9,250,15
3248,29.143957,55.005901,210,20,1,187,500,15
3249,29.43974,55.01599,210,20,1,197,150,15
3250,30.4378,54.50324,210,20,1,114,150,15
3251,30.421533,54.506024,210,20,1,275,121,56
3252,28.64664,55.53,210,40,1,303,150,15
3253,30.13955,55.10115,210,20,1,18,400,15
3254,30.21147,55.15984,210,20,1,326,130,15
3255,27.2344,55.07576,210,20,1,22,160,30
3256,30.794656,55.02578,210,20,1,170,150,15
3257,30.794651,55.026136,210,20,1,9,110,15
3258,30.79496,55.02706,210,20,1,190,150,20
3259,30.794991,55.027191,210,20,1,16,170,15
3260,27.08955,55.63717,210,20,1,197,251,15
3261,29.807674,54.636549,210,20,1,228,200,15
3262,29.808811,54.637159,210,20,1,16,200,80
3263,28.84152,55.64977,210,20,1,3,100,35
3264,28.84155,55.65116,210,20,1,177,100,30
3265,28.84152,55.64976,210,20,1,195,150,30
3266,28.84155,55.65116,210,20,1,340,166,50
3267,28.70555,55.510606,210,20,2,320,150,15
3268,28.69956,55.50869,210,20,1,321,150,15
3269,28.64845,55.52928,210,20,1,305,150,15
3270,30.1611,55.17719,210,20,1,36,100,20
3271,28.64877,55.52952,210,20,1,124,200,15
3272,29.093193,54.810918,210,20,1,46,250,20
3273,29.132715,54.789223,210,20,1,16,250,80
3274,30.08939,55.23511,210,20,1,299,300,30
3275,30.09008,55.23487,210,20,1,122,200,15
3276,30.25111,55.20023,210,20,1,261,140,15
3277,30.24886,55.20005,210,20,1,268,200,15
3278,29.13597,54.65249,210,20,1,322,100,15
3279,29.13818,54.6511,210,20,1,139,100,20
3280,30.41139,54.48646,210,30,1,93,150,15
3281,30.21095,55.18583,210,20,1,305,150,15
3282,30.21144,55.18566,210,20,1,124,150,15
3283,30.19125,55.19674,210,30,1,115,150,25
3284,28.9097,54.88818,210,30,1,17,150,15
3285,28.71451,54.88548,210,20,1,349,100,20
3286,28.70731,54.88311,210,20,1,342,110,15
3287,30.43405,54.54732,210,20,1,86,100,15
3288,30.43327,54.54778,210,20,1,326,100,25
3289,27.68592,55.13212,210,30,1,352,100,15
3290,28.635841,55.533893,210,40,1,119,150,15
3291,28.633838,55.534335,210,30,1,112,117,15
3292,28.63534,55.533726,210,30,1,290,113,22
3293,28.633518,55.534101,210,40,1,270,150,26
3294,27.45371,55.36402,210,30,1,244,170,15
3295,28.681681,55.520824,210,20,1,135,150,15
3296,28.68142,55.52087,210,20,1,317,150,15
3297,28.49061,55.4167,210,30,1,293,300,20
3298,28.70731,54.88306,210,20,1,170,150,20
3299,28.72838,54.86747,210,20,1,156,300,20
3300,28.72718,54.86845,210,20,1,312,300,20
3301,28.71748,54.87319,210,20,1,129,300,24
3302,28.71456,54.88544,210,20,1,165,114,15
3303,28.69872,54.88747,210,20,1,74,100,15
3304,28.69844,54.88742,210,20,1,254,100,15
3305,28.68535,54.88657,210,20,1,73,100,15
3306,28.6849,54.8865,210,20,1,260,100,15
3307,30.15879,55.18149,210,10,1,326,100,16
3308,27.45787,55.36497,210,30,1,68,200,15
3309,27.470405,55.373375,210,30,1,200,150,15
3310,30.31719,54.47724,210,20,1,165,202,15
3311,30.31643,54.4783,210,20,1,335,131,20
3312,30.15483,55.16579,210,20,1,145,150,15
3313,30.20367,55.16153,210,20,1,195,101,15
3314,30.42967,54.49153,210,20,1,215,143,15
3315,30.422279,54.488426,210,20,1,131,150,15
3316,28.20838,55.54075,210,30,1,181,150,20
3317,28.214236,55.554868,210,20,1,1,100,17
3318,28.2141,55.55337,210,20,1,183,100,16
3319,28.699846,55.508712,210,20,1,140,150,15
3320,30.2415,55.19988,210,20,1,256,150,15
3321,30.12338,55.17312,210,20,1,325,150,15
3322,30.12392,55.1728,210,20,1,150,150,15
3323,28.625682,55.545539,210,20,1,307,100,15
3324,27.69147,55.13421,210,30,1,241,100,20
3325,28.625782,55.545481,210,20,1,142,100,15
3326,27.68626,55.13157,210,30,1,120,100,35
3327,26.92353,55.11578,210,30,1,345,215,15
3328,28.75495,55.19971,210,20,1,268,150,15
3329,28.75712,55.19973,210,20,1,103,150,15
3330,30.15328,55.20089,210,20,1,201,100,15
3331,30.15439,55.20161,210,20,1,24,100,15
3332,28.61469,55.59062,210,20,1,67,150,15
3333,28.61374,55.59039,210,20,1,238,150,15
3334,28.692782,55.561036,210,20,1,287,200,15
3335,28.63138,55.63696,210,20,1,294,200,15
3336,30.421975,54.488228,210,20,1,307,150,12
3337,30.219358,55.202698,210,20,1,125,150,25
3338,30.23563,55.19828,210,20,1,227,150,15
3339,27.67439,55.16432,210,20,1,155,185,15
3340,27.468327,55.361537,210,20,1,94,150,15
3341,28.77661,55.43943,210,30,1,204,500,14
3342,30.013312,54.446898,210,20,1,157,150,15
3343,30.013254,54.44768,210,20,1,13,200,14
3344,30.273024,55.186627,210,20,1,76,150,30
3345,30.20832,55.16099,210,40,1,67,100,15
3346,30.27265,55.18587,210,20,1,192,150,15
3347,30.1913,55.19675,210,30,1,307,150,15
3348,29.35714,55.342441,210,20,1,284,250,15
3349,30.21161,55.15986,210,20,1,146,130,15
3350,30.226249,55.196908,210,20,1,333,150,15
3351,30.226787,55.196817,210,20,1,151,150,15
3352,30.21896,55.20254,210,20,1,300,150,15
3353,30.357907,54.500769,210,20,1,96,200,15
3354,30.42237,54.66771,210,20,1,114,200,15
3355,30.31943,54.48399,210,20,1,7,80,15
3356,30.31934,54.48378,210,20,1,186,100,15
3357,28.76944,55.49562,210,40,1,283,100,15
3358,28.76362,55.45643,210,20,1,216,250,15
3359,28.76476,55.45722,210,20,1,36,283,15
3360,28.78308,55.48581,210,20,1,186,100,15
3361,27.13161,55.05808,210,40,1,346,500,15
3362,27.1188,55.09048,210,30,1,145,500,15
3363,30.256318,55.196271,210,20,1,262,200,15
3364,30.25234,55.1961,210,20,1,80,200,15
3365,30.25668,55.1965,210,20,1,81,260,15
3366,30.25243,55.1959,210,20,1,261,200,15
3367,30.44088,54.5055,210,20,1,77,150,15
3368,30.44034,54.50541,210,20,1,256,150,15
3369,30.402489,54.500536,210,20,1,171,106,62
3370,30.38263,54.5119,210,20,1,97,200,15
3371,30.426936,54.493987,210,20,1,59,150,15
3372,30.42595,54.493371,210,20,1,224,150,15
3373,30.40255,54.5009,210,20,1,7,200,15
3374,30.394687,54.511571,210,20,1,283,173,15
3375,30.39575,54.51146,210,20,1,100,200,15
3376,30.419572,54.498303,210,20,1,68,150,15
3377,30.4222,54.50623,210,20,1,48,161,40
3378,30.43045,54.51496,210,20,1,111,100,15
3379,30.42869,54.51534,210,30,1,290,150,15
3380,30.38186,54.51196,210,20,1,277,200,15
3381,28.06383,54.72882,210,20,1,221,300,15
3382,30.25111,55.20023,210,20,1,79,200,15
3383,30.24892,55.20004,210,20,1,81,140,15
3384,30.24158,55.19989,210,20,1,87,250,15
3385,30.23571,55.19834,210,20,1,56,190,15
3386,27.972757,55.791844,210,40,2,93,100,15
3387,30.2037,55.160234,210,40,2,165,100,30
3388,30.207636,55.155705,210,40,2,132,110,40
3389,30.178233,55.19277,210,40,2,267,150,30
3390,30.221416,55.208619,210,40,2,44,150,20
3391,30.215528,55.205477,210,40,2,48,150,20
3392,30.350194,55.063714,210,20,2,63,150,15
3393,30.344107,55.062012,210,20,2,65,150,20
3394,28.57479,55.520869,210,30,2,241,150,20
3395,28.582056,55.523184,210,30,2,60,150,20
3396,28.588615,55.525197,210,30,2,62,150,25
3397,28.597536,55.527233,210,30,2,252,150,20
3398,28.610365,55.529033,210,30,2,82,150,20
3399,27.681484,55.15606,210,40,2,167,150,20
3400,28.625101,55.179636,210,20,2,86,150,15
3401,29.165369,54.858625,210,20,2,146,172,30
3402,29.173386,54.84781,210,20,2,336,300,15
3403,29.169764,54.852869,210,40,2,337,300,15
3404,29.163911,54.859496,210,20,2,301,115,45
3405,27.109606,55.578882,210,20,2,281,105,15
3406,30.252798,55.167281,210,30,2,324,200,15
3407,30.467743,54.524776,210,30,2,168,150,15
3408,30.437047,54.499458,210,20,2,358,150,20
3409,30.319697,54.485537,210,20,2,8,120,20
3410,30.428981,54.52457,210,30,2,358,110,15
3411,30.187241,55.182213,210,20,2,355,100,15
3412,30.187327,55.181447,210,20,2,175,100,15
3413,30.437337,54.495384,210,30,2,179,150,15
3414,26.862887,55.109752,210,30,2,4,153,15
3415,26.851952,55.106768,210,30,2,92,150,15
3416,26.845085,55.109053,210,30,2,175,150,25
3417,26.829725,55.115747,210,30,2,304,150,20
3418,26.838588,55.103012,210,30,2,357,200,20
3419,26.814135,55.120802,210,20,2,116,250,15
3420,27.240814,55.086044,210,20,2,165,160,30
3421,30.283309,55.192862,210,20,2,32,200,15
3422,30.289066,55.205838,210,20,2,152,113,15
3423,30.148676,55.182985,210,20,2,241,150,15
3424,30.796018,55.022296,210,20,2,164,150,15
3425,27.970622,55.792329,210,20,2,304,100,30
3426,30.152182,55.184038,210,20,2,241,150,25
3427,27.938397,55.76275,210,20,2,56,150,15
3428,27.616893,55.110324,210,20,1,181,250,30
3429,27.671539,55.139774,210,20,2,237,100,20
3430,27.754031,55.153316,210,20,2,328,104,40
3431,28.330652,55.670633,210,20,2,205,150,15
3432,27.686515,55.138962,210,20,2,104,121,20
3433,27.693445,55.141428,210,20,2,137,109,30
3434,28.331204,55.671306,210,20,2,206,150,15
3435,27.707318,55.133419,210,20,2,119,100,30
3436,27.092489,55.620126,210,20,2,146,104,45
3437,30.1903,55.21137,210,20,2,117,150,15
3438,28.2833,55.615062,210,20,2,215,170,15
3439,28.690879,55.520113,210,20,2,142,200,15
3440,30.21109,55.180305,210,20,2,196,100,15
3441,28.716709,54.881604,210,20,2,72,250,15
3442,27.765778,54.896775,210,20,2,250,200,15
3443,27.770652,54.894286,210,20,2,230,200,15
3444,28.611154,55.179909,210,20,2,105,150,20
3445,28.61448,55.175515,210,20,2,179,150,20
3446,28.614485,55.176917,210,20,2,354,150,30
3447,30.139303,54.453086,210,20,2,97,200,15
3448,30.133471,54.453486,210,20,2,96,100,15
3449,30.131917,54.453605,210,20,2,275,100,15
3450,29.133904,54.651655,210,20,2,213,150,30
3451,29.136747,54.653537,210,20,2,231,100,20
3452,30.2614,55.197653,210,20,2,173,100,20
3453,30.204754,55.203224,210,20,2,276,101,15
3454,28.706007,54.879567,210,20,2,254,110,15
3455,30.448851,54.558889,210,20,2,81,100,15
3456,30.449805,54.558986,210,20,2,259,100,15
3457,30.376371,54.523813,210,20,2,12,150,15
3458,30.376877,54.526675,210,20,2,186,150,15
3459,30.266914,55.205314,210,20,2,169,150,15
3460,30.211379,55.226926,210,20,2,360,300,20
3461,30.244611,55.203099,210,20,2,226,150,15
3462,30.307057,55.297338,210,20,2,159,180,15
3463,30.306292,55.298363,210,20,2,335,170,15
3464,27.478009,55.35854,210,20,2,309,150,20
3465,30.227747,55.211989,210,20,2,226,200,15
3466,30.260849,55.199649,210,20,2,171,150,15
3467,30.452284,54.53328,210,20,2,201,150,20
3468,30.427413,54.515725,210,20,2,24,113,15
3469,29.148214,54.656752,210,20,2,66,100,15
3470,29.141463,54.651367,210,20,2,229,100,30
3471,29.134847,54.656562,210,20,2,230,100,30
3472,29.708107,54.813628,210,20,2,70,100,15
3473,28.769691,55.495545,210,20,2,8,100,15
3474,28.770651,55.498141,198,20,2,17,250,30
3475,27.737733,54.909163,210,20,2,59,300,15
3476,28.718816,54.895122,210,20,2,94,100,15
3477,28.659062,54.879915,210,20,2,146,300,15
3478,28.723869,54.904218,210,20,2,196,150,15
3479,28.692962,54.884826,210,20,2,255,100,15
3480,28.698156,54.885712,210,20,2,255,100,15
3481,28.690869,54.886147,210,20,2,75,100,15
3482,28.62099,54.888597,210,20,2,115,100,15
3483,28.714057,54.8986,210,20,2,236,100,15
3484,28.687509,54.876178,210,20,2,259,100,15
3485,28.700929,54.88315,210,20,2,343,100,15
3486,28.698754,54.887171,210,20,2,164,100,15
3487,28.694472,54.888089,210,20,2,71,100,15
3488,28.69279,54.887792,210,20,2,255,100,15
3489,28.701145,54.878619,210,20,2,69,100,15
3490,30.236718,55.216762,210,20,2,225,200,15
3491,30.159144,55.181521,210,20,2,91,40,66
3492,30.164224,55.184587,210,20,2,237,150,15
3493,30.432792,54.524391,210,20,2,279,104,30
3494,30.430452,54.524487,210,20,2,92,100,20
3495,27.501364,55.35874,210,20,2,183,200,15
3496,27.469009,55.37522,210,20,2,273,200,15
3497,30.416437,54.511691,210,20,2,172,150,20
3498,27.772607,54.887471,210,20,2,137,100,15
3499,30.655172,54.419437,210,20,2,312,150,15
3500,30.654056,54.420041,210,20,2,133,150,15
3501,30.369124,54.523043,210,20,2,200,100,15
3502,28.816772,55.491856,210,20,2,51,200,15
3503,30.361628,54.512469,210,20,2,264,100,30
3504,28.778963,55.488061,210,20,2,186,100,15
3505,30.814774,55.034024,210,20,2,224,200,15
3506,27.373004,54.926977,210,20,2,152,150,25
3507,30.071847,55.358815,210,30,2,16,71,28
3508,30.224285,55.181179,210,20,2,195,150,15
3509,30.224515,55.181804,210,20,2,195,150,15
3510,30.225447,55.184056,210,20,2,190,150,15
3511,30.225153,55.18336,210,20,2,191,150,15
3512,30.442782,54.532107,210,20,2,20,150,15
3513,30.442126,54.519166,210,20,2,31,100,15
3514,30.293775,55.205721,210,20,2,120,100,15
3515,28.676682,54.887022,210,20,2,339,100,25
3516,28.678255,54.88655,210,20,2,281,100,15
3517,30.166075,55.198475,210,20,2,87,150,15
3518,30.124947,55.186362,210,20,2,323,100,51
3519,30.127525,55.18252,210,20,2,239,150,15
3520,30.216069,55.212341,210,20,2,50,150,15
3521,30.214285,55.211409,210,20,2,47,150,15
3522,30.240073,55.198198,210,20,2,141,150,15
3523,30.271715,55.12526,210,20,2,145,200,15
3524,28.787257,55.487222,210,20,2,7,100,15
3525,30.680664,54.572632,210,20,2,56,100,15
3526,28.622085,55.547171,210,20,2,132,100,15
3527,28.589677,55.591465,210,20,1,33,150,15
3528,30.236762,55.17655,210,20,1,200,150,15
3529,28.612206,55.48758,210,20,1,153,150,50
3530,28.634152,55.537038,210,20,2,119,100,15
3531,30.234554,55.173629,210,20,2,206,150,15
3532,28.608257,55.583961,210,20,2,321,200,15
3533,28.616681,55.578668,210,20,2,317,200,15
3534,30.126978,55.169926,210,20,2,330,150,15
3535,29.684882,54.80662,210,20,2,53,150,15
3536,30.208833,55.178343,210,20,2,52,100,15
3537,30.207809,55.177848,210,20,2,229,100,15
3538,30.20806,55.174521,210,20,2,103,100,15
3539,30.206394,55.174734,210,20,2,100,100,15
3540,30.205384,55.17485,210,20,2,103,100,15
3541,30.420568,54.523045,210,20,2,173,100,15
3542,28.598621,55.586587,210,20,2,288,200,30
3543,28.591842,55.587854,210,20,2,110,200,15
3544,30.243804,55.181631,210,20,2,282,150,15
3545,30.395356,54.514202,210,20,2,276,150,25
3546,30.179738,55.194958,210,20,2,347,150,15
3547,27.688907,55.14515,210,20,2,339,100,25
3548,27.689678,55.144262,210,20,2,145,100,25
3549,30.191911,55.161169,210,20,2,165,149,40
3550,30.350696,55.26052,210,20,2,59,200,15
3551,30.354099,55.261628,210,20,2,60,200,15
3552,30.28696,55.205937,210,20,2,264,150,15
3553,30.172188,55.198669,210,20,2,267,150,15
3554,26.86289,55.295962,210,20,2,271,100,40
3555,26.858038,55.2973,210,20,2,121,100,15
3556,30.409178,54.484714,210,20,2,27,100,15
3557,30.403144,54.496108,210,20,2,37,150,15
3558,30.246829,55.226335,210,20,2,340,250,15
3559,30.25084,55.243907,210,20,2,219,100,15
3560,30.251281,55.245487,210,20,2,162,150,15
3561,30.132122,55.250908,210,20,2,58,250,15
3562,28.61768,55.179234,210,20,2,266,150,20
3563,30.412926,54.503184,210,20,2,39,200,15
3564,30.419867,54.508671,210,20,2,221,200,20
3565,30.205716,55.211402,210,20,2,20,200,15
3566,28.665331,54.823563,210,20,2,346,100,15
3567,30.092882,55.427076,210,20,2,216,200,15
3568,28.671415,55.515069,210,20,2,145,150,15
3569,30.204919,55.161485,210,20,2,287,100,15
3570,30.196811,55.208567,210,20,2,325,200,15
3571,30.435024,54.624421,210,20,2,170,200,15
3572,30.29042,55.204275,210,20,2,154,200,15
3573,30.289963,55.199484,210,20,2,194,200,15
3574,30.275381,55.122122,210,20,2,327,200,15
3575,30.264345,55.131535,210,20,2,148,200,15
3576,30.195978,55.197704,210,20,2,190,100,15
3577,30.281166,55.190985,210,20,2,35,200,15
3578,30.260384,55.16968,210,20,2,288,150,15
3579,30.263478,55.169073,210,20,2,285,150,15
3580,30.237252,55.182462,210,20,2,104,150,15
3581,30.171772,55.187413,210,20,2,239,150,15
3582,30.233427,55.172155,210,20,2,21,150,15
3583,28.614737,55.170658,210,20,2,1,150,15
3584,27.638395,55.614168,210,20,2,89,100,20
3585,28.613996,55.182691,210,20,2,8,100,40
3586,28.430698,55.058381,210,20,2,35,200,15
3587,29.98513,55.457718,210,40,2,17,80,15
3588,30.241408,55.19734,210,20,2,318,150,15
3589,30.235689,55.196037,210,20,2,262,100,15
3590,30.240092,55.196571,210,20,2,229,150,15
3591,30.381698,54.491854,210,20,2,237,200,15
3592,30.676803,54.578472,210,20,2,324,150,15
3593,30.191225,55.185882,210,20,2,176,75,15
3594,27.65713,55.175032,210,20,2,27,20,15
3595,30.311234,54.481444,210,20,2,223,100,15
3596,28.792149,55.475928,210,20,2,322,150,25
3597,28.75859,55.470304,210,20,2,98,100,25
3598,28.765918,55.473109,210,20,2,98,100,15
3599,26.828836,55.127021,210,20,2,339,150,15
3600,30.43884,54.520246,210,20,2,294,200,15
3601,30.378112,54.519667,210,20,2,273,150,15
3602,30.420987,54.52083,210,20,2,172,150,15
3603,30.413153,54.510612,210,20,2,5,200,15
3604,30.409494,54.513117,210,20,2,277,200,15
3605,30.450457,54.436623,210,20,2,314,50,20
3606,30.446772,54.436912,210,20,2,269,100,15
3607,30.345492,54.500516,210,20,2,184,150,15
3608,30.366215,54.503055,210,20,2,196,150,15
3609,30.418587,54.49776,210,20,2,19,150,15
3610,30.431098,54.513926,210,20,2,18,150,15
3611,30.429402,54.519406,210,20,2,356,100,15
3612,30.429059,54.517905,210,20,2,202,100,15
3613,30.423789,54.51262,210,20,2,276,150,20
3614,28.80152,55.537376,210,20,2,241,250,15
3615,30.195424,55.195327,210,20,2,187,150,15
3616,30.194629,55.192493,210,20,2,188,100,15
3617,30.233113,55.196941,210,20,2,47,150,15
3618,28.594569,55.558418,210,20,1,285,200,15
3619,28.594623,55.55843,210,20,1,110,200,20
3620,27.751057,54.88468,210,30,1,225,250,20
3621,28.839804,55.507999,210,30,2,35,150,20
3622,28.841863,55.509497,210,30,2,45,150,20
3623,26.83873,55.107414,210,40,2,187,150,20
3624,27.0138,55.143032,210,30,2,300,150,20
3625,27.025761,55.666882,210,30,1,333,150,30
3626,27.092239,55.638069,210,30,2,247,150,20
3627,27.209662,55.127285,210,30,2,340,150,20
3628,27.484682,55.356068,210,30,2,250,100,20
3629,27.485594,55.321393,210,30,1,258,150,20
3630,27.503498,55.293141,210,30,2,330,100,20
3631,27.679842,55.616665,210,30,1,254,250,20
3632,27.704916,55.140274,210,30,2,73,150,20
3633,27.751565,54.884957,210,30,1,41,250,20
3634,27.963193,55.145086,210,30,2,155,150,20
3635,27.970467,55.78537,210,20,2,260,150,20
3636,28.063967,54.729618,210,30,1,330,150,20
3637,28.064928,54.728901,210,30,1,140,150,20
3638,28.590647,55.589545,210,20,2,123,150,20
3639,28.63678,55.536129,210,30,2,299,100,20
3640,28.638309,55.535629,210,30,2,299,100,20
3641,28.642311,55.53233,210,30,2,303,150,20
3642,28.668091,55.562382,210,30,2,223,150,20
3643,28.669991,55.56353,210,30,2,221,150,20
3644,28.680132,55.561169,210,30,2,345,100,20
3645,28.68161,55.562402,210,30,2,269,100,30
3646,28.681531,55.561699,210,30,2,352,75,20
3647,28.681967,55.560452,210,30,2,351,75,20
3648,28.683513,55.511807,210,20,1,144,150,20
3649,28.683706,55.560834,210,30,2,260,100,20
3650,28.684402,55.562067,210,30,2,287,100,20
3651,28.686284,55.560599,210,30,2,302,100,20
3652,28.689749,55.559883,210,30,2,265,100,40
3653,28.689928,55.561089,210,30,2,285,100,20
3654,28.773525,55.488396,210,30,1,277,100,20
3655,28.77388,55.488369,210,30,1,98,100,20
3656,28.7761,55.49789,210,30,2,291,100,45
3657,28.77747,55.497768,210,30,2,279,100,20
3658,28.77961,55.497562,210,30,2,280,100,20
3659,29.627701,54.678459,210,30,1,21,150,20
3660,29.690935,54.809589,210,30,1,251,150,20
3661,29.691057,54.411438,210,40,2,319,150,20
3662,29.691875,54.80975,210,30,1,71,150,20
3663,29.70793,54.404883,210,20,2,78,150,20
3664,29.720421,54.402609,210,20,2,294,150,20
3665,29.989911,55.462058,210,30,2,290,150,15
3666,30.19132,55.191345,210,30,1,188,150,20
3667,30.191471,55.191875,210,30,1,10,150,20
3668,30.192619,55.184341,210,30,1,288,100,20
3669,30.19311,55.184246,210,30,1,108,100,20
3670,30.242004,55.182446,210,30,2,193,75,20
3671,30.242317,55.183132,210,30,1,193,75,20
3672,30.242456,55.183517,210,30,1,12,75,20
3673,30.242954,55.184761,210,30,2,193,75,20
3674,30.243443,55.186024,210,30,2,193,75,20
3675,30.244015,55.187637,210,30,2,192,75,20
3676,30.288954,54.523354,210,30,1,171,150,20
3677,30.290503,54.524536,210,30,1,71,150,20
3678,30.383106,54.565334,210,40,2,307,150,40
3679,30.384652,54.564303,210,30,2,320,150,60
3680,30.411783,54.353848,210,20,2,201,100,20
3681,30.413162,54.354378,210,20,2,286,150,20
3682,30.422651,54.500431,210,20,2,247,150,20
3683,30.437187,54.663864,210,30,1,296,150,20
3684,30.438169,54.663654,210,30,1,107,150,20
3685,30.444984,54.350075,210,20,1,279,250,20
3686,30.483858,54.528118,210,30,1,256,150,20
3687,30.485289,54.528332,210,30,1,74,150,20
3688,30.585787,54.521801,210,40,2,344,150,20
3689,30.586285,54.520657,210,30,2,341,150,20
3690,30.687887,54.572514,210,20,2,284,150,20
3691,30.69455,54.570839,210,30,1,292,150,20
3692,30.695154,54.570667,210,20,1,111,150,20
3693,31.167334,54.601612,210,30,2,270,150,20
3694,31.168909,54.601566,210,30,2,278,150,20
3695,27.524611,55.209558,212,30,1,93,500,25
3696,27.411217,55.21943,212,60,1,102,250,30
3697,27.411125,55.21942,212,60,1,220,250,25
3698,27.478899,55.494438,212,40,1,60,250,25
